"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85860.611439631","87599.2964109334","91083.7915244325","90348.9937227307","100426.546128583","97767.1903443648","108831.252401081","111959.861509228","115012.450334212","113312.852224035","122609.410776499","129349.916351584","127610.208824437","126913.035408131","127318.900952879","127516.908588418","127480.482510991","128378.300777937",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5262.05354244008","4776.12270464332","4497.16523763462","4680.92144210319","4975.73409355976","5453.11972003809","5775.13751934025","5602.17296577612","5577.1798498753","5632.31814579516","5877.07572419681","6578.85816501836","7179.1424035491","7820.31372318537","9134.35814994694","9723.54828513807","11689.1018091306","13790.2758870763","16726.732376278","16489.7815559074","17027.1417745265","17997.8841310604","18983.2731014497","19859.447265707","20609.5835304305","21566.0730483419","23050.0103276182","25840.8363689606",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012.80231686625","7844.08611442143","6854.08548312908","6416.16919309425","5736.16013799786","5611.65837798029","5515.98516479681","5697.3278217843","5460.3549781139","5914.30041088544","6825.41139116801","7367.60906109729","8029.12265176949","9253.57742940525","10231.426449768","11822.3709000841","14916.185263567","16648.5868641678","20163.5876480167","19386.584396792","20497.934076089","24310.0439655517","25784.5671588469","26240.2745047909","25797.4985295037","24737.6894390573","24818.9051890129","25532.9953533065",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563.944013361493","582.888789758606","664.14254135865","664.673276202517","354.305555452788","495.453358500999","551.397818339935","598.645015694969","608.601813539887","599.339100811029","628.493811547351","671.930151679426","753.53880787264","772.448019972548","839.445132123552","929.445744933881","1021.97752506734","1100.47656276681","1213.79672297029","1264.36207948421","1337.55863694097","1436.86893683665","1549.65559033948","1606.89323921374","1716.970020698","1843.32659112027","1930.70021243911","2035.65406842779",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1194.16334710811","1231.61542559179","1304.28329429532","1363.58354718708","1445.50677396729","1545.41597047134","1647.26779141959","1703.75020506418","1782.44705881553","1911.7071297234","1997.61120866007","2091.48779759545","2163.14079870992","2323.57661822511","2524.21289153231","2787.43414746605","3070.88279216751","3380.72986026061","3525.43525868634","3763.32865161547","4088.88982960797","4371.63818306563","4631.41997587087","4924.04675367883","5290.67846680511","5678.73282796046","6066.00585410686","6493.77259044385",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27441.4361801021","31564.3534454575","32584.0897746021","32018.3841618323","32071.976036711","32066.5074640643","32819.8494263635","33102.9024279366","33777.6908084438","32334.0598214052","34139.6578630859","33621.6979259852","32262.6605528233","35550.2771916046","38293.2354271164","40547.1344672217","41782.5440859589","42520.3550187159","44841.9293177201","43055.8106902782","44502.4193074312","48524.6324875473","50573.3906479994","51264.8661487972","52628.2520552726","54013.8780426308","54378.6981240742","53844.7362426309",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1126.84678033842","1219.66733009701","1295.32692710479","1350.83451057654","1357.01582749523","1429.51114563422","1500.41263451692","1641.57076994808","1683.48840307189","1713.75984836634","1812.47080532025","1919.53398723101","2016.6673890312","2154.73532807886","2237.18841066523","2415.53711517816","2668.22375227545","2975.82959012556","3187.31097610988","3231.23649545953","3298.00474917495","3631.66345577089","4172.538735428","4322.99132012595","4403.42598823883","4568.66485825461","4730.46186883399","4903.57552212098",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192.3991694855","1225.61481601764","1231.18621899091","1239.4521072549","1229.92573208068","1287.46269609381","1303.44587055594","1334.10146085931","1394.48639447962","1470.34489681911","1514.34448826079","1579.77777566569","1573.78996812418","1668.45812059608","1767.77485432885","1876.66244483877","1929.54175992387","2023.2579313318","2081.00767270268","2088.25174710868","2139.81582613702","2158.18118164724","2227.468054559","2272.53289419044","2337.11264215362","2442.6430727681","2566.11917856156","2712.33745504005",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22198.0964853385","23784.276929238","25279.6253601719","28145.974023733","30900.8818729071","32752.1809883867","34433.6729351","36674.5737377265","35036.9093611337","37440.9318625141","40983.9929015446","40413.8561368529","42374.0014818254","45806.339936081","50918.8224805922","55180.9009991174","60007.9736730885","64475.3619797735","63447.4817368756","61655.7504266015","70657.0349507861","75113.2045300368","77690.7893941633","81647.5859674538","85227.0673306694","87043.1877067208","89103.1588332631","93905.424163765",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1217.16129412012","1296.14143264425","1452.26861891999","1502.66634008892","1628.86155381277","1749.48289840173","1759.83065237795","1715.52902765476","1716.75295830316","1687.547401632","1439.99573200017","1319.34901363833","1267.96353675612","1341.83453715089","1409.80417739648","1496.31026896379","1609.89042324341","1732.27074674769","1848.29932060921","1734.39923573279","1833.51411604998","2071.8920905768","2158.50965947693","2211.51717349048","2253.90013028019","2288.62969773636","2350.19284335436","2421.78320210879",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","808.288067522983","849.909507486863","704.967628573785","735.743710111887","740.841180072895","697.223836975477","721.132892808605","686.663350016505","698.685076817855","682.150477628924","723.465747180351","667.431347314045","819.014915783281","870.584912336363","911.447683918872","945.160682032381","982.309027149904","1059.51124301397","1110.91866201553","1128.52043483558","1175.71570098363","1246.25278946773","1428.53549706227","1712.8326948593","1782.57113857961","1399.52336178967","1470.85864755399","1526.3477107197",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2937.31570665923","3038.99074425268","3281.02514774371","3506.72536590482","3701.34018664805","3910.78154199506","3971.69351220427","4125.70020942744","4243.41912345635","4366.31939480185","4483.29914705679","4595.67255638507","4712.58643713754","4856.11587636099","5009.56294565618","5285.92073138814","5659.10415095653","5891.54443635557","6107.96453987416","5999.64467425256","6173.31934105825","6511.44372701893","6786.56246328815","7026.60937352046","7258.96754330528","7474.91370431052","7726.17044367092","8006.05921945185",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49348.9411845377","53049.9306391124","58063.6702902252","59984.9367353361","63955.4995267234","64327.2387931302","67263.560460859","71351.9210098338","74436.8509377393","78675.571239044","85480.6387923673","87503.9594530021","75930.5218589072","72368.2036282707","66053.1105030725","61392.9793042387","59764.1062937328","59646.3778590354","60028.9243456052","60932.9300372192","62425.6329253554",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4876.09908256008","5090.62525678764","5565.32027862521","5784.345120732","5178.22173838473","5725.24945433975","6142.88356752815","6800.89225377841","7197.35048327936","8067.34310288734","8707.03936494938","9611.43406926693","10474.3895940291","11921.8129614292","11827.6081268123","12087.1010470258","12967.918642956","13107.9827379391","13760.0520833922","13771.3842844686","13896.1213879743","14514.9605530466","15090.0269123802",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1623.78369531421","1635.50230780291","1607.66723128406","1609.25422268741","1626.64195572677","1668.94648054685","1743.20836942588","1789.32761861678","1806.22207386789","1826.3344901688","1884.34607084718","1954.76073881258","2004.09072462828","2091.28840709727","2348.37460665166","2491.24035880247","2674.26238550298","2862.88567111973","2997.3888457188","3036.0447202859","3160.60411368115","3292.82188602744","3387.30726335452","3522.59417093534","3662.6693301858","3724.13762120938","3728.12920337831","3803.69553682953",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3373.9613892905","1578.82604254378","2008.0875191605","2039.33393862906","1997.02555049947","1693.04606202392","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1624.80907056738","1636.57050924075","1608.83070250261","1610.49901545651","1627.86374092001","1670.1440268909","1744.45568010851","1790.73364298091","1807.73800302006","1827.86224952467","1885.89000188664","1956.25407600938","2005.57824911006","2092.66034972704","2349.67730732326","2492.68295094924","2675.85466153658","2864.65927522818","2999.08767696981","3037.68461512784","3162.31610659455","3294.6889044495","3389.1780793395","3524.5609600179","3664.70790357009","3726.24949095341","3730.32013292518","3805.96803264772",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9814.33204264376","10296.1757618966","10780.2592850746","11323.876126495","12443.57761272","13308.6678494112","14926.0733324641","16355.7279703523","17521.1084323721","17579.1364335246","18711.1575215015","20039.200963529","20696.445303217","21256.3056768274","21759.105724993","22114.7200506836","22338.2904002144","22772.9878320438",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1635.63554878706","1661.88142813181","1764.03614689617","1837.45726163142","1983.33949986238","2178.84898763933","2256.18521263054","2431.92208891285","2452.53959896867","2588.07974323712","2695.62954237131","2768.23351474364","2882.86723855064","3057.81501972594","3138.69963043137","3239.41403435822","3351.43619143552",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6815.59519847733","7103.38227497984","7121.23690692746","6647.35438891644","6897.02879304782","7010.81018066549","7128.36998141346","7566.78562988377","7674.19392137994","7633.74237493173","7713.11421365365","8155.70907085723","8542.14662042231","9136.10034300486","10146.133554402","10834.5922071629","11473.2528351789","12249.5395294179","12869.898246519","13218.06309781","13924.390720947","14887.9368149101","15410.9964927827","15956.9489964571","16124.6911212638","15724.6393919787","14966.7137949048","15114.2960366864",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7135.43913655665","7429.33301918745","8026.58939141779","8647.4652559831","9358.72796224044","10063.7355750834","10604.5356907936","10700.7066033767","11354.8333751017","12381.6576183599","13294.4945941052","14138.7794453013","15193.6183750637","16616.1345443472","18867.0916018413","21161.4862289664","23691.6438756506","23055.0759842583","24986.6128088286","25835.0047572051","26647.4219627674","27897.5985749197","28927.6687644359","29522.0447700489","30460.3840810744","31616.4801336879",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13555.1411673522","14268.8499066245","15263.8966716174","16027.6195858191","17067.1629112275","18047.4962580426","18971.0688910581","20305.0222228046","21132.1781579518","22785.0200772694","23945.2553423533","25766.5389510858","27600.869094567","29624.1901825066","27471.0479908709","27766.4203840775","28804.7015194266","28900.8780286843","29796.8119898561","30854.0994056602","31468.3631714967","32723.0719537641","34868.2142797173",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20107.9772328389","20399.6445592897","20502.3222790492","20437.4960127768","21571.7564775739","22788.0096926786","23600.1655222477","24452.6442772025","25483.4096946712","27148.3768848487","29275.8380224419","29658.6483448446","30587.762515156","31470.6074490243","33540.0195135539","33967.1875268405","37423.1569478633","40572.7570622269","41853.6961806504","39645.6559987288","41627.9737254356","43755.0604392612","44724.9743448022","45673.1706323125","46524.1809069936","47891.2778399445","48904.5543707155","50208.164755579",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3476.08752822551","3554.93738394779","3668.72473008238","3797.27730042546","3896.34691406654","4087.02522398796","4229.2138022063","4336.86347714215","4401.57803164879","4514.48030004083","4628.36937373893","4732.68491054411","4978.67991784308","5243.64571061959","5544.02244608538","6006.33615601192","6476.09483189895","6834.03463271294","6901.29750504162","6932.2661004685","7148.9127033737","7323.99766548019","7667.52681308497","8139.6910924121","8291.6000737998","8261.74606049962","8329.56058149203","8496.26975446089",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36327.2318988918","","","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9188.61300054011","9627.45282720644","10503.7845450758","11184.5616030534","11033.2751606322","11007.3754713448","11588.2180956453","13042.4570717843","14015.1158735661","14214.0199272779","14626.4603708639","14607.2386856143","14559.3487739301","14134.4839172426","14161.5154039608","15859.9194624154","17516.5484654906","19755.6671853348","19274.84812334","19131.3317358706","19953.1605009972","22556.5825709346","23034.647818258","24361.1882059716","25515.5365143693","26468.8668313773","27641.4389001815","28963.9186845963",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.712756095914","779.61051689174","834.190962404949","697.193189246855","759.134089410794","758.932736008585","763.675234808681","793.04627917086","827.987232582298","805.57891619743","787.225118686826","865.77638240656","917.828426528627","1033.58346793282","1366.99601139243","1596.8359830663","1600.20122553425","1640.78038737086","1668.57798496799","1695.96330988651","1886.25106054051","1863.84560539765","1999.03494822396","2077.06024824585","2187.62741095833","2201.18269886883","2025.73724557589","1941.17556764938",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1454.75711137022","1594.81051412239","1773.91394360873","1979.14992855976","2200.22873039757","2430.31013998939","2659.48662570174","2852.57268105038","2875.91092255811","3058.36129035203","3324.89979134596","3587.62309979768","3887.09481970558","4266.15849856606","4728.19907666862","5298.45045280668","5984.91649084446","6817.20476118921","7467.70528852486","8024.29234024525","8838.67026486427","9695.51597676304","10532.0579089013","11377.8232600613","12262.4078292686","13096.2313264887","13991.9349660461","15062.2417138674",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6429.48047130723","6237.18536604645","5773.85705672084","5590.27334330666","5161.65965091314","5214.22861559585","5343.543406896","5597.30637251023","5683.66796321904","5888.85664896985","6524.29249205465","6899.58727359857","7377.23446748499","8083.36777994088","9014.12432778216","10017.885524723","11850.5645444792","13208.624806637","15075.5536091611","14699.4033065351","15743.0706138633","17779.5399720927","18694.3227820762","19418.4559814425","19916.8643401442","19838.619705487","20186.000772827","21247.0700307941",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.635745990101","873.383828043781","838.077327163301","712.076711441013","816.362150618162","875.563126894052","942.922261863783","1063.97282223242","1018.33946284905","1027.37590585963","1012.1789148409","990.232695878412","969.662025692324","1011.05623492136","1033.42353489511","1051.03367989258","1097.38781282763","1121.73130389186","1137.99225689776","1155.2601866339","1183.83933770636","1233.834912194","1282.5320637792","1319.65906571733","1385.63281991077","1438.68932628568","1497.42364345341","1569.7274191122",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298.39893960415","4764.69554680892","5214.465292764","5726.83322107714","6258.86143439033","6839.71144105265","7277.53990291282","7114.06024798226","6563.17755729335","6888.96086913354","7283.51129029312","7635.09300292334","8160.93273591999","8855.4946751805","9604.71047825025","10262.1089368069","11035.6145882521","11878.0391488687","12255.2120165349","12201.3624379538","13213.747749553","13535.1332681194","14714.4502245145","15286.5194143621","15651.1806319028","16241.5555522064","16937.9268850076","17870.5181018432",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2355.66865523634","2212.27633885046","1576.6674014222","1327.46984811859","1050.84974472578","925.907099469044","773.971735805336","789.16832520133","827.81930561367","858.302089339079","935.197554267592","1035.5949576538","1143.26891096253","1268.90912178705","1408.96449633553","1519.74066174057","1641.03465054182","1777.56357907191","1913.51971334427","1957.63974874965","2063.73041090242","2211.75382192544","2367.18536580277","2525.68552769168","2682.58697340437","2811.86988951746","2979.31023901638","3180.38944630439",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5375.3948276821","5151.39398933716","4353.16311899684","4398.45633414707","3620.77423809952","3354.5565159814","3577.06775553706","3173.36308483518","3390.12501536215","3962.65910594059","4227.15842552401","4463.90248698422","4498.8200692949","4691.96798058627","5010.7618036457","5783.42649175597","6538.59502510291","7363.08240853082","8496.63069297048","8952.45351849578","9741.30529127428","11212.5385130967","12460.7504047201","13697.5549163382","15098.2958617844","15964.7918355795","16875.9877435703","17992.7665983476",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5779.60829156815","6105.12029828951","6336.78747007337","6940.99428351938","7311.53256613564","7437.01623420872","7665.96340807641","8092.82953840688","8241.71113098031","8254.26928239995","8628.47826373393","8755.90792602359","8782.50902163223","8968.34598983168","9646.66414473649","10339.1712329191","11211.1761102789","12029.4418404881","12630.5738061347","12417.9283713246","13201.2901182937","14059.2468858218","14549.6451213278","15024.6441167051","15323.825523334","15217.9906251466","15258.8834212463","15681.4649928287",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2622.02334775062","2859.94770120873","2612.84120651046","2531.94768885793","4114.88191165317","5603.72972658144","8010.21245257705","8516.47625597443","9435.90264885074","8817.78592146468","8681.60715914168","9717.15140436382","10160.8620306262","8974.89256061399","6597.59888541353","7878.75938496701","7869.45147441981","7213.0170729996",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5266.79419399535","5218.22138105095","5452.07874280279","5610.90739265712","5691.92713171771","5849.04127458635","6175.43014513125","6365.69998142035","6716.87674170747","6991.18169407708","7337.15724000747","7545.0611175286","7783.98326506286","8005.17317488302","8722.19893692614","9245.48626227892","9887.11253615841","10579.8539152309","10983.5741988125","11148.8927642873","11663.9055779576","11617.0172031616","11906.276840659","12089.3887128989","12361.6798568493","12392.0325278777","13191.7501332996","13677.214563931",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.12047317536","2535.3425087934","2595.23393210353","2752.03544059986","2943.98071317139","3109.05511815808","3156.50968684654","3194.50799508051","3302.97114815326","3467.41310910599","3647.46875347969","3844.22533001576","4013.3653988568","4154.36602687255","4227.46021403573","4404.66573428276","4474.4185048664","4373.41384659631","4568.4950130998","4681.40743918381","4883.37022651885","5101.45600452365","5223.00441988687","5123.33097000737","5300.52322773414","5526.47869643388","5745.19122926423","5956.54321149271",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1194.16334710811","1231.61542559179","1304.28329429532","1363.58354718708","1445.50677396729","1545.41597047134","1647.26779141959","1703.75020506418","1782.44705881553","1911.7071297234","1997.61120866007","2091.48779759545","2163.14079870992","2323.57661822511","2524.21289153231","2787.43414746605","3070.88279216751","3380.72986026061","3525.43525868634","3763.32865161547","4088.88982960796","4371.63818306563","4631.41997587087","4924.04675367883","5290.67846680511","5678.73282796046","6066.00585410686","6493.77259044385",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1624.80907056738","1636.57050924075","1608.83070250261","1610.49901545651","1627.86374092001","1670.1440268909","1744.45568010851","1790.73364298091","1807.73800302006","1827.86224952467","1885.89000188664","1956.25407600938","2005.57824911006","2092.66034972704","2349.67730732326","2492.68295094924","2675.85466153658","2864.65927522818","2999.08767696981","3037.68461512784","3162.31610659456","3294.6889044495","3389.1780793395","3524.5609600179","3664.70790357009","3726.24949095341","3730.32013292518","3805.96803264772",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921.07892493316","8349.53795672349","8347.75303868844","8375.31362159617","8816.68287324083","9384.59120263845","10210.3159338462","11145.8232774531","12164.1755161246","13317.8630472209","14524.0912057473","15420.8555877602","16828.1093715723","19547.2767458703","21572.5135152077","23532.4893135837","27328.2928666277","29252.1188021202","30693.8690027463","29429.3474699746","30628.5417613585","31012.7164187128","31830.5180330314","32500.4938339477","32848.1961377361","33569.4135224991","31858.3554315218","31577.6729949376",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3629.12019998381","3810.75358917228","4111.24024173179","4212.28329945762","4353.56512044272","4470.33368137229","4802.37159863688","5080.01702907233","5315.52371689723","5661.44036739868","6003.31200839351","6316.87368715478","6446.87416989672","6832.44028066185","7400.07207454986","7838.07403053947","8424.45480364506","9137.58344833951","9609.70756075463","9868.80143331069","10225.2522337184","10120.6771726065","10595.8752504156","10947.9965702471","11342.42396896","11464.2094684259","11605.7551761891","11910.9523428666",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6146.25838797001","6302.7895724355","6721.17129138181","7315.37267291287","6951.69905063645","7487.02293148029","8015.98082712811","8621.99682152069","9088.59873535891","8757.20334550819","9582.26041727283","9222.91152524807","9330.14445968639","9603.73920563784","10864.4485612383","11887.874986014","13621.9372111568","14843.4718837591","16048.9201886918","15483.236773523","17442.8599464888","19660.8894895655","20639.8586676224","22310.5364019299","24029.7434778631","24844.8955515439","25247.2017504961","26504.9359289839",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1521.2842660419","1619.65850844205","1692.31094572489","1794.53694156674","2013.71755965976","1944.37710555338","1856.61548053756","2072.58927442343","2412.30458548663","2400.85828590559","2412.29697861061","2483.33531616239","2685.57686358788","2612.03391854219","2613.58261848056","2561.28327351518","2667.18013364492","2881.91611716077","3143.26576670142","2997.46345269527","2926.03807020878","3181.60172302733","3087.74810817523","3252.70432405357","3328.33086647576","3640.98819885017","3766.48378057387","3924.94460420473",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.779533140068","971.269366783384","966.070796677208","967.985891657683","972.327166917688","997.564116084965","1032.67184598661","1059.14226499124","1082.4782596507","1123.24984856951","1174.30121144481","1239.14261465942","1311.45852749043","1389.64197747664","1495.39434599123","1620.58357269204","1695.6330336948","1830.15843494686","1908.73737951768","1963.5915052646","2048.29359256743","2186.13158170674","2268.86646543773","2397.21297764558","2525.45872156531","2652.53164690112","2786.27224269776","2945.87798715248",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.322563937532","524.331098163624","536.405265919915","575.679965526933","605.71345754273","668.034818980616","719.131545573804","745.405190221161","766.415870906699","814.759844918696","832.084436957035","865.787282031934","923.764995474922","969.009943265824","1027.03230110946","1088.68570371678","1200.80091954123","1291.03439158046","1382.48700032292","1437.43096900055","1485.20251251361","1602.54481121908","1638.06808856263","1666.97679439316","1724.77202876699","1774.0108189898","1819.43435088296","1863.83510562508",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6763.20305813102","6387.20349647559","5882.24178208694","5162.60639267848","4083.48605383735","3689.12068302853","3410.95652191974","3396.05703558982","3397.92094358933","3475.63827399652","3802.54024262986","4289.92123052578","4628.03729312102","5206.10663175912","6042.184783862","6452.09619499112","7184.20328657944","8005.69175999108","8395.81254471333","7239.62422604547","7666.2195766859","8281.86712612352","8475.47174617216","8629.67699354523","8666.81560137392","7949.14900233477","8269.61463354542","8666.89653422409",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3312.4472044239","3413.94408079953","3498.0052751099","3745.00359853984","3895.07853311305","4091.13105479288","4316.4370082631","4568.99022563574","4709.44060591634","4906.53818250815","5302.37732908655","5585.82537898341","5918.05169468541","6332.78997037222","6992.1642570771","7734.92876207074","8734.57597448034","9750.36105280934","10669.7703183183","10989.0969860333","11911.3697366287","13002.5153048247","13860.7017085701","14663.4560353221","15452.1431269324","15980.8795550285","16755.3382139261","17774.395174906",
